reduced_dim_0,reduced_dim_1,reduced_dim_2,reduced_dim_3,reduced_dim_4,reduced_dim_5,reduced_dim_6,reduced_dim_7,reduced_dim_8,reduced_dim_9,reduced_dim_10,reduced_dim_11,reduced_dim_12,reduced_dim_13,reduced_dim_14,reduced_dim_15,reduced_dim_16,reduced_dim_17,reduced_dim_18,reduced_dim_19,reduced_dim_20,reduced_dim_21,reduced_dim_22,reduced_dim_23,reduced_dim_24,reduced_dim_25,reduced_dim_26,reduced_dim_27,reduced_dim_28,reduced_dim_29,label
6.943326,8.573988,7.4925575,6.2322073,3.7766187,5.2543283,5.1427712,2.6339412,5.761487,4.5366454,3.2347834,7.546025,5.0061665,5.955292,5.5947223,6.760703,4.787596,5.7525826,4.8201976,6.2615833,5.0897923,5.195674,4.64672,6.5483637,4.198591,5.308751,4.87775,6.7102385,5.2914267,4.707926,3
1.6411855,5.8096495,6.797051,5.5162206,5.589134,5.4287057,5.026879,3.1430316,5.5388007,3.9890523,3.4647055,7.2831545,4.992227,5.9213266,5.6769466,6.6416955,4.7999177,5.669936,4.8178844,6.2321253,5.2079973,5.3614078,4.656324,6.469212,4.206867,5.332114,4.961871,6.5416455,5.492947,4.813892,0
6.7345405,8.304034,7.7252617,6.2282295,4.639073,5.6003823,5.002707,3.0275695,5.575046,4.483379,3.1862414,7.4236484,5.0630546,5.9298134,5.582453,6.694643,4.7627883,5.7155247,4.862427,6.24774,5.13302,5.218043,4.6059833,6.485754,4.1655536,5.3140907,4.9213996,6.6497946,5.3543706,4.7122884,3
6.8735256,7.47446,6.345725,6.626729,3.4226124,5.9988112,5.1842866,2.906202,5.6719804,4.333705,3.2123482,7.4348087,4.9768925,5.8746405,5.639392,6.771613,4.913387,5.8364935,4.796204,6.213628,5.106677,5.248602,4.7134666,6.5652103,4.2785544,5.3361645,4.9098525,6.672502,5.248735,4.658391,5
11.717998,2.405099,5.996336,4.6041465,2.693997,5.913548,5.277882,2.5804968,5.668274,3.998298,3.347214,7.5184474,4.9855094,5.864736,5.7093654,6.9196286,4.761472,5.8967123,4.6785316,6.1911516,5.0346727,5.3225255,4.8963056,6.648812,4.449698,5.3541417,4.8003902,6.705028,5.1406527,4.7203236,4
11.35364,3.4074519,6.513633,4.5773807,2.9451864,5.4490094,5.076141,2.3500643,5.75611,4.2077947,3.3824966,7.5175304,4.979369,5.9215326,5.685926,6.893529,4.746979,5.8631577,4.6945143,6.2515187,5.053604,5.34251,4.864606,6.6888905,4.397443,5.363848,4.791918,6.707972,5.173637,4.724655,9
6.811675,7.1053576,6.382283,6.3521,3.9315042,6.172212,5.1448703,3.2785811,5.6700506,4.3903027,3.1615314,7.418469,5.0449104,5.879314,5.6627474,6.726281,4.880434,5.8265033,4.818759,6.1763306,5.1175537,5.2468767,4.6830473,6.5205016,4.282282,5.3441696,4.9367995,6.6223598,5.292675,4.658031,5
11.705716,2.9929407,5.9347477,4.475468,2.8855572,6.0988607,5.286769,2.7145598,5.5277977,3.9229927,3.340424,7.4475813,4.99064,5.8316436,5.7105465,6.9194484,4.7987537,5.8840313,4.667477,6.1759496,5.0423584,5.316854,4.88019,6.6151156,4.4398565,5.3626947,4.807564,6.7113385,5.1429877,4.708495,4
11.743309,3.602531,6.779878,5.07692,4.019717,6.1368937,4.728014,2.6767056,5.285425,4.01236,3.3605077,7.2039986,4.9961514,5.8376503,5.6492815,6.8299007,4.8072934,5.8182483,4.724387,6.294405,5.143557,5.4289527,4.847496,6.653398,4.3455224,5.4001784,4.837412,6.6606264,5.226473,4.7036037,9
6.428799,7.550166,6.6188245,6.3198185,3.8388016,5.8450227,5.1904073,3.1407192,5.775173,4.4753833,3.1758187,7.4955707,5.0403767,5.914846,5.657004,6.7316275,4.852254,5.8103647,4.8216586,6.187536,5.1029487,5.221234,4.6676536,6.5264287,4.265451,5.333696,4.925365,6.640994,5.301322,4.6733146,5
9.906049,8.212854,6.8325205,2.4820533,5.922135,6.020636,4.708412,3.1167371,4.9934483,3.9680963,3.4702554,6.9267836,5.1293807,5.8018403,5.7397738,6.743945,4.8336287,5.615124,4.7029486,6.2075152,5.240646,5.328382,4.656003,6.390349,4.1432304,5.4034114,4.820191,6.6909575,5.2718205,4.725807,1
7.924902,8.114541,6.569804,6.242314,3.2057316,5.7127295,5.1229877,2.3414717,5.5254674,4.195577,3.342114,7.3647704,4.904081,5.862716,5.6105504,6.8385167,4.9291534,5.8047357,4.7458076,6.280368,5.113015,5.265965,4.745472,6.602618,4.2424927,5.3375745,4.841767,6.756471,5.185984,4.6770697,8
8.76334,7.7890844,7.919086,3.3133202,6.2570114,5.208046,4.604889,2.5256622,5.05645,4.0150476,3.5102918,7.0304976,5.0659385,5.9068274,5.633702,6.751969,4.7236695,5.555478,4.7711167,6.31269,5.264959,5.3140354,4.671127,6.4518914,4.027507,5.4139752,4.826069,6.71282,5.3192244,4.773859,2
11.345803,3.8804123,7.2129416,3.6277957,3.9978337,4.9675307,4.7971363,2.201734,5.7306767,4.288871,3.4733248,7.414566,5.029884,5.9621067,5.679284,6.8389196,4.662337,5.7634087,4.710026,6.2911,5.1135697,5.359613,4.814932,6.6554904,4.312943,5.3597984,4.7628284,6.685873,5.211926,4.7734222,7
8.697503,8.088921,6.5614047,5.631969,4.0684767,6.131142,4.9306245,2.575489,5.187126,3.9982727,3.378612,7.1235476,4.9417734,5.7991505,5.6232963,6.810281,4.9470463,5.7588744,4.7358356,6.274267,5.172743,5.3134365,4.731552,6.5395894,4.2093472,5.3630347,4.8437376,6.732316,5.1986675,4.679003,8
11.652294,4.539203,7.490961,3.8743868,5.728072,6.020441,4.4417567,2.7906969,4.974592,3.8936036,3.451078,6.940347,5.076131,5.8120213,5.643659,6.7552257,4.7476125,5.6694703,4.737091,6.301937,5.2398973,5.430748,4.762979,6.5275702,4.222679,5.39336,4.8191156,6.63303,5.2697053,4.755933,7
8.963316,7.9833207,6.831774,6.195146,4.8737755,6.756923,4.695373,2.8229666,4.781361,3.7818403,3.3447206,6.876013,4.9460797,5.7237005,5.56644,6.7580814,4.9703493,5.7219057,4.7794266,6.303269,5.242748,5.36871,4.7131615,6.493702,4.153696,5.3707733,4.887774,6.6894746,5.2347956,4.67321,8
8.818947,8.310209,6.731438,6.0865116,4.4906864,6.501562,4.7929907,2.648169,4.918922,3.8568914,3.3649817,6.962054,4.9315615,5.7465773,5.5813346,6.7854095,4.9753313,5.734553,4.758056,6.2995906,5.2153687,5.3426147,4.718226,6.5125065,4.166398,5.364548,4.865163,6.7207556,5.2093525,4.6720753,8
8.589348,8.140596,6.666223,6.500014,3.879685,6.275423,4.8863125,2.3804677,5.065009,3.8934715,3.3748946,7.0737762,4.8797626,5.772587,5.567001,6.8221965,4.9817166,5.767752,4.7514324,6.319862,5.185125,5.334058,4.7522483,6.5715513,4.191198,5.355235,4.853609,6.747335,5.183882,4.671947,8
1.2255645,5.7181396,6.7872014,5.7118134,5.4950156,5.4019923,5.070235,3.1213737,5.5887647,4.0279827,3.4378636,7.3224955,4.993418,5.919546,5.639537,6.6245193,4.7854505,5.6823487,4.828446,6.237916,5.192708,5.361721,4.64348,6.479988,4.2165,5.307372,4.989379,6.52773,5.508158,4.826021,0
11.78376,4.008564,7.716779,3.7599306,5.582174,5.6381807,4.3891664,2.5565095,5.1681194,4.0273805,3.4798455,7.0271187,5.0759535,5.8668666,5.639937,6.7538776,4.686061,5.6696744,4.7451434,6.3277783,5.2312036,5.436595,4.7741456,6.5708537,4.2264147,5.3825955,4.7984595,6.62701,5.2698765,4.779037,7
11.787102,3.5671914,6.109828,4.6403656,3.642284,6.4966826,5.0895605,2.9337413,5.215885,3.7996848,3.3338048,7.2442145,5.005813,5.777703,5.6914334,6.879969,4.8425694,5.8437376,4.6806,6.1944556,5.098803,5.357282,4.8551283,6.5750737,4.3958764,5.385012,4.833086,6.689595,5.1766357,4.695445,4
11.464441,2.8001022,6.4240093,4.6969004,2.7532084,5.4678526,5.106791,2.3280134,5.809923,4.2020473,3.3754473,7.553946,4.974786,5.926191,5.6886954,6.8997517,4.7330422,5.881169,4.6984215,6.250434,5.0458922,5.346779,4.884037,6.7045364,4.416212,5.3594627,4.7923117,6.7029996,5.166339,4.727766,4
11.841022,3.977846,7.573367,3.8090155,5.2994637,5.627924,4.451441,2.5352197,5.2209377,4.0483303,3.4708014,7.0724454,5.0633297,5.8695683,5.64663,6.772481,4.7016406,5.6947255,4.733639,6.3207784,5.2101555,5.431586,4.7870793,6.5891137,4.2500463,5.384865,4.7959485,6.637961,5.2564125,4.76867,7
8.890418,8.196731,6.6075935,6.1406183,4.191577,6.425566,4.832786,2.5198517,4.9694877,3.847917,3.3851497,6.9950223,4.9068427,5.7519894,5.585206,6.809273,4.9868884,5.751698,4.7435417,6.3053465,5.2032804,5.3444805,4.741004,6.539598,4.1838818,5.36568,4.8526616,6.736427,5.188824,4.671165,8
8.000235,8.377469,6.722057,5.713453,4.3295302,6.070955,4.9337893,2.7205153,5.240962,4.0819893,3.3441715,7.152319,4.971634,5.824287,5.625847,6.7769613,4.9213777,5.740766,4.765921,6.2628455,5.1782074,5.2928715,4.696075,6.5124736,4.1861453,5.3629713,4.865143,6.708984,5.240147,4.68595,8
6.108042,8.566359,7.5223083,6.267022,3.946868,5.153144,5.190829,2.8031275,5.884237,4.635862,3.2015436,7.6137133,5.0360327,5.986574,5.611067,6.7334933,4.763093,5.7475004,4.8430285,6.238746,5.084774,5.1743207,4.622074,6.5314703,4.1971765,5.307202,4.8996725,6.684165,5.33057,4.7142234,3
1.9410917,5.779406,6.9856853,5.393259,5.829949,5.475662,4.986475,3.2669463,5.53446,4.027435,3.4177082,7.2643166,5.0215163,5.918895,5.65544,6.6270175,4.758133,5.672586,4.848817,6.214447,5.2071543,5.368975,4.6352115,6.4572296,4.196918,5.3370624,4.9866266,6.5279303,5.5137634,4.8354607,0
2.8248537,5.97571,2.6826434,4.9625187,4.535481,6.7157826,5.012618,3.2275958,5.3897786,3.5597072,3.5242777,6.8800387,4.9289203,5.8633513,5.9891076,6.7896867,5.2045164,5.783438,4.725426,6.1122313,5.3250604,5.393835,4.850637,6.498122,4.2446823,5.6342864,4.9330845,6.5905356,5.2961326,4.6830673,6
2.055688,6.0229263,6.15165,5.5916424,5.121187,5.630827,5.044669,3.0832226,5.5097055,3.9236188,3.45211,7.230289,4.9778843,5.881038,5.699016,6.671026,4.86992,5.722452,4.8209567,6.1908283,5.221621,5.362134,4.702508,6.4541564,4.223456,5.360545,4.9551535,6.546828,5.4421163,4.7897134,0
0.6934258,5.5606036,6.1956434,5.981214,4.962212,5.487968,5.1478596,3.0035775,5.6073904,3.940494,3.4682858,7.3427277,4.9575415,5.896964,5.668258,6.640397,4.8706894,5.7097564,4.8054667,6.2159967,5.1999936,5.364929,4.680363,6.4853044,4.2532344,5.306108,4.9647646,6.5235972,5.468137,4.789748,0
7.1425304,6.4778814,6.44636,5.99769,4.7061687,6.570733,5.0504804,3.7744138,5.54524,4.3737035,3.1003551,7.3265767,5.122558,5.8505745,5.67871,6.66954,4.858055,5.8152614,4.842385,6.1339517,5.143602,5.264889,4.6539383,6.4592314,4.287279,5.351919,4.97222,6.557871,5.335207,4.6501193,5
9.820231,8.438474,6.588498,2.246857,5.029578,5.640626,4.9062767,2.9139984,5.28293,4.1206026,3.4910986,7.1194305,5.105189,5.84224,5.76096,6.786994,4.8382077,5.670156,4.6636405,6.1837378,5.1775413,5.2930455,4.6772895,6.431476,4.203411,5.38786,4.7821064,6.723271,5.223695,4.7164927,1
10.038913,7.872028,6.948898,2.7410645,6.247245,6.2220187,4.627764,3.2160854,4.8785005,3.9032588,3.448171,6.8553195,5.13544,5.78115,5.722915,6.725911,4.8322062,5.602729,4.7230654,6.2191687,5.2630534,5.3472075,4.6533422,6.380868,4.1296883,5.406304,4.8400536,6.6718283,5.29066,4.7275534,7
8.407775,6.719445,8.120526,2.7999341,6.4504275,4.838695,4.6418357,2.6433263,5.2718043,4.121971,3.5248387,7.1835933,5.1229153,5.9702916,5.6640315,6.741521,4.610245,5.555054,4.7748322,6.288945,5.23292,5.329583,4.661897,6.4600163,4.104316,5.390791,4.814918,6.667346,5.3788667,4.8173366,2
9.970105,8.559809,5.9744444,2.450736,3.659839,5.5001683,5.190296,2.6863887,5.583807,4.258295,3.479413,7.329207,5.0364037,5.8495655,5.7641406,6.857432,4.9049544,5.7910705,4.6105433,6.1590676,5.082675,5.259132,4.724392,6.50804,4.3266273,5.352242,4.7391853,6.765474,5.129457,4.682112,1
11.711498,3.7775319,6.852694,4.9558454,3.9761367,5.9938774,4.732337,2.5987136,5.333734,4.055643,3.3739903,7.228569,4.9948807,5.8516383,5.647859,6.8342676,4.7972765,5.811647,4.719639,6.29744,5.136917,5.418339,4.840563,6.6566153,4.3397264,5.3946667,4.826702,6.669627,5.222026,4.709093,9
11.569983,4.388777,7.265541,3.637661,4.7331753,5.4743176,4.647163,2.4876604,5.367852,4.105632,3.463705,7.1930714,5.047572,5.8865433,5.669409,6.8104258,4.7213426,5.7278533,4.708907,6.2903438,5.1636944,5.3921924,4.7930913,6.599347,4.280817,5.381895,4.785744,6.6702247,5.23158,4.756054,7
1.9900352,5.975047,6.453511,5.5360045,5.3611197,5.562789,5.0255485,3.1330917,5.519394,3.966989,3.4375973,7.243989,4.9939737,5.892726,5.677087,6.6544275,4.8264284,5.7075205,4.8328896,6.2018743,5.21483,5.362758,4.678318,6.4543366,4.212285,5.348887,4.969729,6.5401187,5.469017,4.808539,0
11.685955,4.334741,6.83712,4.66838,5.0417643,6.627168,4.6720986,3.0214458,4.91357,3.769672,3.364812,6.9881506,5.034979,5.755798,5.6528945,6.8001285,4.8439145,5.756286,4.719955,6.2588463,5.194626,5.4211164,4.8045063,6.5416956,4.297348,5.4048743,4.852173,6.6496563,5.2395325,4.704541,9
2.6125364,5.7601514,2.4426677,5.0008397,4.5702295,6.8589606,5.032382,3.3569355,5.4355125,3.593881,3.4731226,6.891484,4.953033,5.8252106,5.9992313,6.757415,5.1987715,5.811233,4.756241,6.0904565,5.311568,5.3851404,4.8170185,6.4935355,4.2552886,5.60774,4.928368,6.5574617,5.317101,4.687701,6
8.133972,7.2358756,8.24852,2.9527645,6.567776,4.8535333,4.618515,2.6163285,5.200125,4.1003475,3.5300763,7.136553,5.1159062,5.9595675,5.6504016,6.735319,4.627285,5.5330124,4.7801027,6.3008795,5.2475004,5.322227,4.6439176,6.4438944,4.070723,5.3900914,4.8182516,6.679719,5.3829412,4.8158774,2
11.474891,4.7027497,7.575076,3.7259586,5.6743035,5.8188105,4.4541197,2.6915822,5.0654087,3.962421,3.4672472,6.9894705,5.077032,5.8402524,5.6451535,6.7570543,4.7250943,5.6616087,4.738013,6.3068056,5.2329907,5.4187903,4.7557797,6.5347176,4.21412,5.3882937,4.809303,6.639769,5.2724395,4.7655244,7
10.220218,7.7596283,6.9698114,3.1047416,6.5806336,6.5854278,4.5211306,3.3554664,4.6848235,3.7964184,3.4198315,6.724961,5.136265,5.7377005,5.6987534,6.699762,4.8571396,5.5860357,4.7482896,6.234863,5.3012714,5.370814,4.64456,6.3585377,4.1011825,5.411599,4.867536,6.6516023,5.306861,4.722005,1
11.43131,3.5044007,6.3262835,4.4222918,3.0696068,5.7117553,5.148044,2.5296364,5.6297297,4.0855446,3.3700728,7.465063,4.992079,5.880366,5.696112,6.898059,4.770096,5.857582,4.6818166,6.2165685,5.0549192,5.3265033,4.857582,6.6420994,4.403045,5.363066,4.7974544,6.709504,5.1652327,4.719602,4
0.7089155,5.4897075,6.1479497,5.914801,4.9999323,5.553364,5.126051,3.0618098,5.5787377,3.8971035,3.4705782,7.3085017,4.960062,5.8841853,5.685407,6.6416435,4.8814716,5.716098,4.8151045,6.1897993,5.2129517,5.375015,4.688959,6.4664116,4.2547774,5.3200154,4.959923,6.5147223,5.4667106,4.7893176,0
7.9283414,6.8360796,8.415009,2.9240682,6.7731433,4.7812295,4.5861564,2.6674542,5.2127395,4.0980186,3.5306613,7.153763,5.1281166,5.9743423,5.6429796,6.7235737,4.5882072,5.524217,4.794259,6.3059883,5.250553,5.3373537,4.641851,6.4459314,4.0795817,5.3848543,4.824736,6.6577506,5.412411,4.833139,2
11.456913,4.5030546,6.5659113,4.563008,4.677162,6.581072,4.7789164,3.0269132,4.988468,3.79003,3.3622015,7.0392327,5.031268,5.7641115,5.671479,6.8141527,4.8538127,5.771928,4.710519,6.2405214,5.176721,5.404451,4.8072586,6.5435615,4.3117085,5.4068456,4.850227,6.65938,5.2319746,4.6999693,0
11.6153145,3.9281244,7.489971,3.6106293,4.798143,5.2481894,4.5913796,2.3666446,5.466221,4.16676,3.4812071,7.2288933,5.0566325,5.919866,5.6612225,6.7962646,4.6652713,5.713791,4.7268167,6.308429,5.171508,5.3969455,4.7943144,6.612833,4.27038,5.3706746,4.777802,6.6550055,5.242329,4.780042,7
6.9349103,8.523578,7.502645,6.2662487,3.9328,5.3606625,5.1100636,2.706416,5.705668,4.50796,3.2274892,7.508251,5.0128307,5.944153,5.5913014,6.7492347,4.790565,5.7470164,4.826938,6.2602105,5.100852,5.203663,4.641617,6.536781,4.1922197,5.3110075,4.8865285,6.69922,5.300405,4.7068315,3
11.670146,4.4278746,7.607935,3.9229019,5.8731003,6.057466,4.3699226,2.7741945,4.9632487,3.9041998,3.460483,6.9174466,5.0829196,5.8189416,5.635597,6.7405596,4.7269626,5.655042,4.748204,6.31693,5.254883,5.4426284,4.7597237,6.5296,4.208945,5.391358,4.818415,6.6214776,5.2795444,4.7659354,7
8.691507,7.7345047,7.904246,3.518472,6.263732,5.350013,4.606989,2.6440055,5.033677,4.0070243,3.4868789,7.015539,5.0782223,5.888486,5.6350627,6.738589,4.7320447,5.561199,4.7754087,6.3024855,5.262677,5.3218293,4.657342,6.4396014,4.050873,5.400899,4.8360987,6.696878,5.3323836,4.7716804,2
7.1620827,6.612743,6.2953725,5.845924,4.583457,6.5102477,5.0625577,3.67052,5.5500627,4.3454614,3.1326087,7.318785,5.107182,5.852592,5.691379,6.6865973,4.8732924,5.815722,4.826917,6.1374617,5.1443954,5.2666526,4.66584,6.467936,4.287686,5.360821,4.958163,6.573112,5.3205557,4.65202,5
0.3504404,4.803208,6.709784,5.6573677,5.7586303,5.5870404,5.076735,3.378002,5.5954566,3.8998852,3.4487793,7.3196406,4.996467,5.910079,5.6944704,6.599526,4.8247013,5.6691813,4.839862,6.1592574,5.218736,5.40723,4.6349397,6.4582124,4.2596684,5.3203464,4.969018,6.474485,5.5234337,4.8121595,0
11.629409,4.214695,6.8384104,4.6771264,4.6498966,6.3525004,4.6982737,2.8605306,5.071304,3.876055,3.3761303,7.074636,5.0256124,5.79489,5.653083,6.8098764,4.8182707,5.767406,4.720438,6.271492,5.1766953,5.4163017,4.8124623,6.576284,4.3055925,5.3998437,4.8402257,6.65679,5.235847,4.711437,8
6.7143416,7.383445,6.5244737,6.283826,3.908718,6.0109897,5.1635523,3.2099094,5.713175,4.433563,3.170436,7.452085,5.045292,5.89552,5.659943,6.729594,4.864901,5.816533,4.81799,6.181691,5.110147,5.2332873,4.673488,6.520834,4.2728043,5.338565,4.9282575,6.633618,5.2949057,4.6655965,5
0.91622025,4.98131,7.173719,5.4322233,6.150407,5.529298,5.008529,3.4714522,5.5682163,3.9577029,3.428025,7.29778,5.023556,5.923985,5.679623,6.592814,4.7653723,5.648869,4.857915,6.166676,5.2177157,5.4053717,4.6115193,6.44767,4.2321887,5.3264112,4.9786024,6.4797006,5.5461817,4.8341975,0
11.725014,4.1438093,6.2437906,4.407812,4.1531763,6.609481,5.004779,3.0432873,5.0577297,3.7372901,3.3465824,7.1365786,5.023754,5.75321,5.688155,6.8590493,4.856459,5.8050966,4.681529,6.194787,5.1290593,5.3624907,4.8275676,6.533991,4.3597403,5.3920517,4.837713,6.685085,5.1925836,4.696345,4
7.123311,6.518315,6.435555,5.979747,4.6943307,6.5546985,5.05307,3.7588499,5.545475,4.369839,3.1077669,7.3245254,5.119384,5.851358,5.681011,6.6731377,4.8609548,5.814093,4.839218,6.1353197,5.1439247,5.2643795,4.655211,6.460534,4.2858195,5.3536296,4.968897,6.561969,5.3325777,4.6509786,5
10.207941,8.379421,6.093592,2.4979563,4.2277102,5.754725,5.0590725,2.8305414,5.394903,4.1625123,3.4730742,7.1978083,5.061633,5.821906,5.766518,6.8321233,4.904705,5.7496123,4.624702,6.1660953,5.1195946,5.277683,4.7053885,6.475596,4.286301,5.3649726,4.7596507,6.752095,5.156975,4.6869245,1
6.1145735,7.424435,6.888803,6.2929754,4.3763475,5.9283576,5.1092997,3.324694,5.686622,4.4574223,3.156575,7.442747,5.0716276,5.911685,5.6433096,6.689964,4.8211956,5.778226,4.849769,6.1870794,5.1259413,5.232414,4.637363,6.4915347,4.2386837,5.3314047,4.9494214,6.6069984,5.348776,4.6861396,8
11.636212,4.005878,7.5652575,3.4735165,4.832155,5.1343894,4.557627,2.3031192,5.490557,4.202806,3.496351,7.2305,5.056233,5.9303327,5.6618958,6.7964315,4.6600704,5.7085147,4.7229505,6.317305,5.1720605,5.400067,4.792072,6.621583,4.264988,5.3716545,4.7693825,6.6588836,5.2407136,4.7827578,7
4.162787,6.699898,3.029011,4.770405,4.7675757,6.8982015,4.993237,3.401396,5.388963,3.7215617,3.4232893,6.8818846,4.986687,5.8349085,5.9600816,6.767678,5.16044,5.8131304,4.754423,6.110392,5.304011,5.3470826,4.7800508,6.495262,4.225695,5.607917,4.92784,6.5825725,5.2976,4.6616235,6
8.741375,7.717133,7.979399,3.303714,6.2325854,5.1329694,4.609543,2.4783142,5.088333,4.032767,3.518262,7.0510798,5.063546,5.91272,5.630321,6.7549586,4.71577,5.5557423,4.7678995,6.3175206,5.2583504,5.314952,4.6698523,6.4590898,4.037356,5.4058304,4.8194194,6.715223,5.320496,4.7792726,2
10.240757,7.6242867,7.004147,3.2590926,6.562008,6.593283,4.522812,3.3208687,4.679933,3.7888165,3.4190664,6.7281923,5.1255093,5.7358336,5.6900225,6.704726,4.861246,5.5925913,4.7485785,6.2413235,5.2981424,5.3733325,4.6500793,6.367615,4.1064153,5.408627,4.86635,6.654299,5.3021126,4.7213135,1
2.5979729,5.6222286,2.3683567,5.046375,4.372594,6.878397,5.061113,3.292561,5.4638886,3.603431,3.4580417,6.9231024,4.9558225,5.8032355,6.0036907,6.749898,5.202493,5.828324,4.7626038,6.0798655,5.2963142,5.384902,4.8192487,6.4930887,4.2768555,5.580578,4.917788,6.550187,5.311119,4.6900682,6
9.952391,8.644389,6.2253737,2.2249033,4.351654,5.5939617,5.046279,2.81022,5.4164877,4.1746316,3.4948196,7.205747,5.0706844,5.8374643,5.768785,6.823612,4.883501,5.7285547,4.629994,6.1683526,5.134076,5.2775064,4.699565,6.4629865,4.262212,5.372706,4.75662,6.748711,5.1699452,4.6964984,1
7.3455973,8.15643,6.9651895,6.12527,3.2675025,5.3143997,5.2078004,2.4949646,5.802608,4.466261,3.273682,7.5536966,4.9691067,5.9390063,5.622434,6.805491,4.8364296,5.7960033,4.779887,6.2538548,5.076128,5.21164,4.6988397,6.5878496,4.246171,5.3197455,4.855858,6.731409,5.2383623,4.693532,3
11.470721,2.3777473,6.5351844,4.8115597,2.7608957,5.3677964,5.0455794,2.2521951,5.874481,4.241745,3.381836,7.570571,4.9748178,5.9460225,5.684479,6.888174,4.705417,5.8827634,4.7141585,6.2702823,5.054898,5.3646555,4.8946967,6.7272773,4.4141755,5.357679,4.792417,6.689045,5.1742887,4.7372475,9
6.748637,8.556121,7.159166,6.749566,3.0845904,5.2399883,5.227107,2.3688073,5.8114166,4.481808,3.2553153,7.5826635,4.9344535,5.9432483,5.58276,6.804737,4.8458357,5.7937055,4.8005085,6.281124,5.072498,5.1999035,4.6913567,6.603214,4.222991,5.30366,4.8671274,6.7452245,5.242704,4.6928735,3
11.499222,3.1685534,6.100878,4.335659,2.7441413,5.7209234,5.282085,2.526774,5.6978745,4.06166,3.3640537,7.530629,4.9876404,5.880111,5.710061,6.921441,4.76579,5.878939,4.669053,6.1906667,5.028997,5.302984,4.871719,6.6402583,4.4308724,5.353401,4.7899184,6.720543,5.1426406,4.7210555,4
11.437197,2.8278391,6.5697517,4.8105116,2.821181,5.390659,5.0282645,2.269023,5.825088,4.2493067,3.3802633,7.5464573,4.9708476,5.9395466,5.6789966,6.889542,4.727219,5.8770423,4.70839,6.273451,5.0553727,5.363331,4.883374,6.7236814,4.405471,5.363699,4.7941675,6.697335,5.1775823,4.7284284,9
0.93793213,5.668943,6.617689,5.828718,5.306495,5.393558,5.104596,3.0511062,5.598911,3.9989095,3.4615815,7.3382673,4.9750595,5.918807,5.6510887,6.6303387,4.8154984,5.6842623,4.810997,6.2444735,5.192432,5.359181,4.65525,6.488954,4.2275367,5.3024383,4.9777255,6.531221,5.49615,4.811786,0
6.0761676,8.020324,6.797593,6.6398787,3.6114342,5.621454,5.1843247,2.7921093,5.7356434,4.4103155,3.228322,7.48943,4.97909,5.9170284,5.6205893,6.7560735,4.8666425,5.7932196,4.817909,6.2352543,5.1071835,5.2250304,4.6790757,6.554301,4.233013,5.324347,4.9089627,6.680074,5.2877183,4.686975,8
12.005491,3.548989,6.010253,4.7159896,4.1166725,7.0042067,5.0510273,3.2120411,4.9353566,3.5976818,3.314094,7.090687,5.0226436,5.708886,5.6889853,6.862871,4.8786516,5.8251543,4.6825433,6.176112,5.132592,5.373,4.8486557,6.518907,4.3847537,5.394441,4.85498,6.6731176,5.1848664,4.686389,4
8.766802,7.7964606,7.7104235,3.1457112,6.2596874,5.2967334,4.636534,2.656942,5.0822964,4.0278835,3.4956198,7.0403557,5.0837135,5.9105024,5.6594524,6.7475934,4.724989,5.564251,4.7709155,6.288514,5.263127,5.3076267,4.672269,6.440994,4.033533,5.425657,4.8333707,6.701883,5.3211794,4.76754,2
1.3864253,5.7355204,6.7387614,5.6028523,5.506888,5.4261117,5.0486317,3.122291,5.5514107,3.9757514,3.4694247,7.2959785,4.9848857,5.9188223,5.674646,6.6388907,4.8089614,5.6735973,4.8157315,6.230502,5.206326,5.3632016,4.6585903,6.4710937,4.2148156,5.3245316,4.9622965,6.536835,5.4931765,4.8116007,0
11.531129,2.1491432,5.99536,4.63282,2.6429906,5.7723384,5.2698865,2.5309527,5.779045,4.0259767,3.3571591,7.557697,4.996273,5.8891873,5.7206526,6.906066,4.7219687,5.896823,4.694908,6.192581,5.0418973,5.3261166,4.9049573,6.6549535,4.44977,5.347042,4.798309,6.687408,5.145889,4.736973,4
11.773276,3.8696477,6.890472,5.0661035,4.3219657,6.25187,4.645725,2.728912,5.179788,3.9812684,3.3661597,7.1308093,5.0034976,5.822604,5.642314,6.8137116,4.8163953,5.798109,4.7289352,6.303117,5.1654654,5.4412646,4.834868,6.6379385,4.324579,5.405114,4.8419604,6.6533647,5.237105,4.7032523,9
3.8911774,6.7289114,3.093276,4.6938214,5.1770573,6.929662,4.9504027,3.6027737,5.388182,3.737643,3.4043694,6.852887,5.023687,5.842358,5.951943,6.7322507,5.1162148,5.8005495,4.7786307,6.107004,5.311967,5.3394003,4.724153,6.4927506,4.196938,5.6220965,4.9420285,6.5491242,5.352127,4.672871,6
8.820698,8.11796,6.740163,6.378141,4.435268,6.5784755,4.778892,2.6246474,4.8921328,3.8244174,3.3569744,6.95461,4.914517,5.740216,5.5653324,6.787169,4.982079,5.7438955,4.7657423,6.3105555,5.217922,5.353543,4.7301707,6.5268455,4.169818,5.3637137,4.8725395,6.7168097,5.20857,4.6697717,8
